X	Y	Z
12895.468	24721.857	-5.454
14357.56	22215.5	-38.787
15146.792	14032.487	34.073
15881.636	26383	11.433
16908.227	17537.643	-3.209
17196.367	5181.458	86.093
17703.803	25836.221	82.714
17964.564	20439.756	-8.327
18090.828	16513.182	141.909
18401.705	18155.754	-26.101
19442.338	20151.975	-8.767
19733.693	25886.732	8.843
20426.555	12242.516	86.342
21213.971	8282.07	128.948
22740.574	11969.729	103.106
22786.045	24419.02	170.163
23488.395	18842.865	7.863
23494.746	20878.441	116.927
23567.207	26555.971	12.362
24576.133	21192.369	144.617
25829.633	13490.597	44.542
25824.105	17080.801	66.953
27539.021	19308.705	176.775
27794.957	17437.746	4
5673.696	14308.164	54.473
7130.169	3073.969	52.86
8286.226	21508.199	5.916
8313.551	23592.242	134.874
8509.443	14027.336	27.584
9179.939	20144.027	-36.837
9666.066	16677.645	5.637
9931.092	21687.688	22.258
10094.288	3324.453	35.08
10842.473	2709.407	17.609
11136.727	24623.006	45.682
11852.475	16960.352	7.736
12009.758	7717.169	33.396
12456.203	24965.756	21.371
15568.434	25019.518	43.849
16650.486	10228.907	-7.37
18557.359	10138.501	51.174
18931.074	11332.758	30.581
19888.232	25511.453	14.004
20237.709	18305.223	104.246
20493.426	7751.72	-26.002
21205.625	8297.425	70.863
21655.559	12838.176	172.453
23381.719	13507.454	9.401
23521.145	20845.998	105.713
23582.73	26509.66	49.603
24011.697	21399.193	42.176
25810.758	13491.845	97.124
26311.516	14319.888	117.665
26281.84	15120.185	-7.802
26278.039	18214.812	173.907
27746.527	17133.738	78.924
6728.51	4908.566	163.824
8300.884	23583.289	135.117
9206.101	20146.344	20.2
9965.473	7020.153	117.419
9982.316	9566.552	21.892
10522.825	12810.408	74.603
11207.369	24740.457	-11.614
11838.547	16903.869	48.313
12020.438	7714.835	29.66
12422.323	24966.521	40.116
12627.944	10749.891	36.306
13706.782	17107.953	15.447
14155.287	22534.309	-15.454
14112.349	24384.184	-47.209
14300.033	3822.954	32.669
15585.254	25016.295	77.215
16277.119	17340.598	137.298
16567.854	21973.627	160.586
16783.787	26120.842	64.895
17500.16	8842.885	29.529
17736.996	22428.672	-22.428
17947.457	16617.119	118.146
18127.268	19645.164	61.603
18855.637	12950.221	498.187
18888.783	17130.432	54.025
18897.969	21975.084	23.375
19490.572	10780.854	-36.211
21642.633	21693.834	160.66
23574.27	14183.431	458.193
23608.711	26476.711	47.184
25369.256	23084.688	51.978
27150.836	23307.602	-30.198
27458.439	19382.508	-8.082
27591.99	15649.772	192.183
27758.93	17175.295	2.178
4162.373	11148.202	130.095
4571.873	8742.771	514.403
5394.229	16607.777	35.719
6708.927	23115.99	319.322
6931.975	9217.581	50.365
7344.609	20686.787	88.805
8197.271	22067.027	91.976
8408.537	4110.889	104.327
8875.166	12831.093	26.082
9204.934	16402.84	96.709
11282.949	10561.659	273.927
11855.148	16916.688	63.995
12945.047	8322.56	79.995
13308.319	21789.121	85.883
15765.979	8410.593	37.279
15881.228	6392.697	47.627
16906.127	18833.566	197.77
18354.793	20664.359	36.142
18587.051	10105.623	9.408
18834.119	27688.316	-39.235
19503.354	17284.695	91.474
20043.957	8075.31	104.461
21295.613	20767.17	63.407
21670.449	12910.506	30.008
21566.594	26481.09	149.089
21927.475	23589.209	111.339
22289.471	14232.342	49.017
23789.748	14445.709	63.457
24511.113	16587.361	311.791
24825.934	11245.616	19.35
25382.881	23098.947	360.866
26173.662	11317.417	102.55
26297.4	18173.678	55.809
27805.703	17186.074	38.166
5405.521	16551.623	70.646
6920.916	9174.768	61.521
7366.707	8424.804	64.054
8168.653	4190.412	138.526
8361.844	6580.672	11.461
8892.325	15780.592	-5.02
10347.993	6049.484	-5.039
10420.908	20037.514	85.846
11250.188	10610.494	-11.319
11542.268	11879.408	10.791
11942.544	6153.574	62.217
13208.337	8900.663	49.551
14015.729	7672.106	73.691
14296.271	18039.574	36.56
14679.78	7766.928	202.31
15579.566	20082.572	132.707
16641.395	7012.821	-8.834
16554.154	12120.019	13.598
16886.428	18866.6	121.367
17153.615	17083.924	80.475
18069.848	15816.213	120.864
18578.91	10108.13	28.636
18794.867	22824.607	31.811
18896.797	21971.342	-42.792
19262.15	15720.505	65.227
19291.021	18869.418	9.338
19737.922	10106.396	11.048
20812.361	13030.84	3.653
21159.979	26811.156	-21.936
21752.979	12810.959	38.124
23335.264	18590.373	49.399
23567.527	15388.89	128.907
26514.965	17879.906	2.783
27577.455	15653.698	166.267
27827.119	17109.346	43.473
5350.597	16359.361	-3.456
5493.979	17614.084	17.044
6674.412	6525.123	4.086
6910.523	9123.588	8.132
7202.811	5676.034	52.007
7094.197	14932.462	-23.16
8053.209	5214.947	157.487
8166.709	4198.909	179.406
8583.424	24684.83	158.503
8706.689	10762.133	145.788
9953.176	5296.74	16.827
9971.158	19569.152	-11.735
10423.526	2660.578	35.56
11838.364	17367.164	95.096
12077.751	7674.151	63.106
12523.979	5064.766	4.757
14804.227	16585.053	131.765
15012.623	7033.148	57.904
16076.198	26334.293	-1.223
16093.649	18395.58	418.859
16188.65	6688.331	3.239
16203.19	15728.26	76.876
16456.877	17267.926	97.875
16625.754	10217.73	-2.23
16688.133	16208.435	21.069
17657.951	16660.799	46.29
18594.691	28043.719	93.224
19095.543	23373.02	89.125
19254.76	15704.559	107.474
19525.564	9309.555	109.421
19425.07	18861.016	-16.04
19406.646	28666.785	49.857
19916.215	16931.844	46.606
20658.824	8092.882	60.608
20884.326	12947.404	39.914
21248.402	15861.068	55.819
22286.986	22374.139	98.28
23223.916	11340.644	94.8
24387.043	17444.99	81.243
25350.688	23005.129	143.973
25811.125	24548.393	97.987
26780.102	23442.23	115.325
27762.041	17036.562	17.401
5340.122	16363.371	30.412
5488.408	17628.189	17.158
6324.244	22839.168	150.543
6994.973	8390.755	70.226
7791.863	19172.297	88.844
8167.485	4193.441	111.785
8313.101	21421.5	136.49
8719.583	2280.133	111.528
8710.901	12823.811	3.904
9154.604	20139.205	88.647
9962.489	19563.551	69.855
11981.796	22686.85	119.643
12088.519	7678.162	64.13
12204.722	9749.78	25.812
12293.951	12433.249	87.577
12523.021	5069.824	7.748
13918.55	16000.875	242.627
14157.115	5037.811	-4.098
14833.603	7250.763	113.937
17284.225	5245.453	136.697
17682.525	22044.314	138.885
18067.92	26900.574	1.027
18642.123	8970.769	152.103
18576.688	27977.963	79.019
18895.139	22062.275	-5.723
19380.592	18869.084	20.231
19614.426	6850.371	61.959
19628.359	25746.316	-29.08
20385.158	13683.123	119.264
20628.797	19262.404	153.064
22280.041	22548.145	40.378
23096.018	1029.9	157.39
24006.322	15578.324	75.205
24762.107	16421.637	14.697
25478.781	12482.968	34.434
27183.91	17559.045	256.726
27606.982	20369.816	-2.304
5487.846	17614.775	-1.912
7361.195	21377.262	98.089
7832.022	15422.372	24.593
8226.003	23591.85	35.173
9205.42	11772.114	-12.013
9534.5	19151.031	-32.048
9861.005	6193.665	152.468
11460.653	10601.751	-0.628
12081.303	24791.152	-8.187
12687.164	9137.999	23.603
12762.404	20167.061	154.205
13642.147	17148.047	241.973
15142.508	25393.506	16.908
16233.542	16375.63	6.473
18533.111	7871.731	89.424
18932.477	11057.32	87.984
18881.152	22054.678	19.548
19206.609	23323.434	-7.642
20761.072	25257.949	61.935
21248.18	11709.394	154.697
21423.828	7160.512	70.033
21440.072	9135.943	128.728
22353.893	22573.631	138.379
22614.131	9884.053	162.686
23315.201	11530.655	168.627
23575.393	18778.387	93.41
24245.975	11323.984	-3.691
26274.891	18428.889	135.779
27182.34	17581.865	241.883
6842.547	15855.036	26.264
7906.595	4950	404.824
7913.372	19557.719	77.761
8970.176	3680.312	139.226
9400.151	20266.428	-49.46
11151.893	9209.66	86.372
11197.332	4505.568	189.983
11268.691	18661.264	-16.962
11413.133	20745.605	89.201
13062.565	9459.57	36.606
12960.805	10566.854	158.665
14898.091	7333.375	12.037
15671.525	22657.402	64.674
15965.726	26207.824	-30.952
16594.227	10242.722	28.042
17141.785	5283.347	69.348
18318.789	10201.045	41.176
18476.396	27527.35	16.099
18791.352	22868.451	14.183
19209.504	8903.289	485.331
20568.309	12630.456	13.101
20661.523	20350.635	-0.031
21231.455	20776.564	11.361
22064.551	13247.624	25.591
22598.055	27094.215	121.188
23497.225	14075.49	24.666
23585.541	11472.824	17.755
23664.916	17281.818	86.189
24136.424	11552.306	82.436
24899.715	25565.383	67.357
25766.051	20310.709	83.095
27321.143	21257.924	88.976
27717.883	15972.061	134.889
5557.35	20252.416	-44.281
5760.118	13923.701	26.105
7447.917	14724.43	747.471
7685.345	9909.074	110.004
7942.865	4957.052	147.428
7929.675	19541.166	16.802
8576.755	18443.055	-3.109
8894.864	3931.2	-26.723
9896.639	6236.41	9.408
11769.646	9194.188	106.346
12088.062	17440.451	56.089
12518.053	4555.664	117.455
13643.034	23247.395	35.059
15634.012	25465.521	43.836
15683.664	16838.775	61.968
16494.719	27288.23	71.035
17199.934	5188.909	-13.415
17235.361	9661.249	-3.354
17811.936	11047.739	15.255
18893.961	21397.127	9.318
19985.576	11696.973	101.012
20622.564	12591.632	73.946
20827.859	6989.521	88.083
21076.664	26804.049	28.016
21540.051	14844.924	73.259
22035.957	13222.23	56.649
23164.217	26733.201	17.492
23611.787	16054.348	131.302
23665.328	17266.398	663.217
24027.965	25230.061	164.491
24541.936	22427.369	-11.885
27323.699	21257.84	92.994
27722.447	20374.42	17.536
5747.156	18666.484	51.369
5741.677	13932.938	112.972
6189.048	13279.336	34.228
7100.964	2977.159	101.537
7290.637	5612.525	35.246
7799.347	2309.959	21.064
7959.631	4921.386	644.042
8558.454	18454.26	6.628
8557.278	15102.426	150.378
9100.999	12489.538	-30.99
10210.049	6805.036	95.888
10809.614	19665.754	186.222
10981.803	11898.399	19.581
11137.912	6210.932	60.698
12718.406	9176.014	-24.58
15066.511	5447.419	31.324
15644.979	16871.65	-13.212
16842.74	7027.429	78.317
17821.697	7258.405	108.157
18457.613	17840.688	83.99
19003.773	15184.724	111.922
19754.777	10074.207	172.409
20462.717	7613.155	20.712
21098.592	9326.88	39.358
21695	13252.103	-8.94
21722.186	24677.109	-19.484
22333.549	18029.926	-8.409
22729.666	25240.492	17.423
23152.055	26739.609	20.149
26814.125	23767.023	26.122
27323.598	21257.428	162.366
5522.237	17786.965	98.003
5718.096	18661.43	91.416
6700.309	6565.677	43.424
6637.677	20652.633	403.405
6872.92	15899.157	501.732
7073.065	5839.037	70.433
7318.366	3272.875	169.591
7780.936	2308.92	91.632
8549.611	18458.988	35.721
10212.344	6805.159	164.076
10283.453	19311.207	238.359
10421.924	25825.922	330.839
10544.538	2617.38	20.623
10823.814	6119.324	33.337
11600.129	8548.501	89.341
12231.214	17059.469	-11.916
12761.58	13294.152	194.679
13506.741	6162.082	25.365
14510.424	17974.248	24.453
14593.937	7189.964	168.491
14994.178	22057.824	19.041
15569.148	21129.566	65.717
16489.205	23818.623	11.104
17064.652	6568.01	24.906
17809.889	7261.899	63.977
18020.354	16551.025	31.352
18289.162	7736	-1.977
18290.965	23195.162	53.632
19802.875	23009.537	-18.121
20748.062	6885.824	76.531
22093.848	18127.457	166.665
23161.006	26738.992	62.529
23280.293	9954.057	44.178
24492	22324.359	94.1
24956.068	15038.995	129.72
25263.131	23861.625	-23.084
25808.682	17056.641	120.641
27071.316	15963.788	87.119
27545.596	18111.975	30.295
27211.006	19444.977	88.788
6873.904	15887.752	101.05
7075.877	6057.601	145.14
8546.531	18440.852	68.919
9994.178	7010.666	39.212
10475.069	13063.609	254.636
10880.76	6105.207	35.974
11359.007	19454.895	136.83
12248.413	7745.476	22.435
12620.781	10700.532	-22.741
12748.195	13285.227	367.902
12941.387	5816.934	161.498
12899.863	24837.072	-41.342
14082.257	17891.27	245.672
15131.503	21885.18	-3.68
15186.187	4252.141	101.316
15412.837	12661.097	268.262
15448.295	8848.673	-5.381
15967.837	26220.549	-6.267
16275.47	17891.984	158.577
16886.434	5684.556	235.443
17998.246	16638.818	-5.682
18421.852	11502.704	63.707
18639.203	10421.523	62.408
19423.395	18441.502	70.146
19975.555	8123.922	45.072
20087.338	16929.574	82.606
20820.49	6990.43	48.475
21247.824	15891.603	32.08
22091.049	15865.729	85.936
22110.951	18111.246	175.58
22565.217	17378.713	-2.849
23095.299	1022.207	-25.879
23259.291	10068.298	117.197
23623.801	18744.334	9.02
24396.354	21506.471	265.23
25271.195	23826.035	37.991
27701.502	16148.598	45.682
3790.472	3197.835	-11.821
6253.031	814.464	15.506
7845.961	15275.904	34.143
8221.042	11821.385	35.364
8398.959	8601.947	111.372
9356.949	25221.348	237.377
10273.128	7369.162	59.73
10225.476	13803.872	179.627
10430.546	19223.748	238.467
10729.062	12536.906	-20.719
11077.404	24595.182	-26.614
12240.12	7748.073	50.472
12087.476	24862.34	-43.443
12570.446	25896.066	18.51
14178.421	9102.366	312.356
16311.108	17301.457	-25.47
16681.471	7306.902	50.201
16760.604	15734.928	168.292
16783.113	25373.871	-2.345
16897.16	5691.111	55.956
18833.037	27582.91	42.154
19700.998	6849.832	69.806
19673.852	27576.244	-14.428
19773.059	25947.191	293.302
20042.84	16949.473	131.842
20145.1	10886.109	27.15
20691.857	20294.855	-16.289
21186.178	7170.126	83.998
21229.494	8218.201	94.797
21247.164	15849.434	36.896
21527.082	20164.568	60.801
23277.85	26594.762	16.281
23512.283	20911.756	23.636
23680.672	17742.338	-31.4
24153.916	11609.263	59.133
24388.143	21510.662	113.083
25314.627	13014.091	18.336
25281.578	23858.281	58.27
25905.334	24395.912	13.41
26757.002	12570.038	138.634
27462.371	19318.32	-12.487
27613.41	18174.354	46.105
27736.676	22680.496	84.368
4227.239	10948.393	66.207
6824.22	21915.967	48.201
7065.562	16696.133	22.027
7139.405	2946.392	129.844
7384.323	14746.005	7.595
7572.84	13277.99	69.061
8408.622	8575.228	125.51
9875.917	6154.563	2.747
10064.768	15452.466	40.051
10112.334	24355.473	-40.74
10903.144	2744.864	53.992
10900.188	11208.703	-18.889
11647.038	3169.663	75.694
12205.539	21880.148	-29.546
12188.199	24790.203	14.299
13525.613	21061.568	4.461
14522.031	5816.463	22.995
15930.798	10947.797	-5.815
16891.766	5683.13	486.29
17835.15	7299.166	194.749
18042.352	21664.699	3.549
18900.547	11405.726	28.847
19269.18	15754.246	-4.119
20041.037	16961.316	111.269
21231.213	8223.392	101.831
21628.248	20212.402	61.994
21704.516	17735.387	25.329
22549.297	14249.274	60.833
22549.688	8663.958	155.627
22616.914	9725.779	4.89
23055.248	26086.621	2.459
23459.961	20882.869	-19.319
23620.637	14142.328	116.348
23603.699	18743.023	16.686
25084.641	17336.16	12.057
25304.561	13009.92	51.381
26809.975	22018.529	32.358
27187.436	17594.777	28.282
27609.982	18148.129	26.826
4230.406	10953.253	34.923
6974.408	4085.399	62.763
7150.312	3006.094	11.967
7473.521	16475.258	-15.501
7907.299	15227.682	35.807
8011.054	18879.33	20.65
8902.564	15718.617	-17.582
8938.887	20856.006	19.086
9146.175	12426.781	-39.253
9553.079	18728.176	152.6
10557.821	12926.183	6.176
11649.271	3173.996	36.952
11773.142	17279.361	419.358
13543.002	8916.99	51.954
14199.162	9104.45	47.476
16409.738	27284.188	122.602
16779.84	8552.031	31.381
17420.381	17952.836	72.194
17700.994	25816.816	-36.205
18519.967	26732.42	-9.426
18623.234	6704.922	193.155
18776.227	5215.772	109.117
18822.553	8663.002	138.253
19903.943	8365.657	57.922
20725.416	8071.555	174.646
21270.324	15859.033	-44.78
21970.834	27962.781	71.342
22554.494	14242.706	72.243
22638.271	9715.393	25.649
23465.664	13242.704	125.275
23936.139	12017.884	100.779
24077.689	17690.174	5.265
25323.809	13006.731	22.756
26166.801	11307.466	96.856
4925.901	17675.914	32.525
5437.327	20137.35	-14.425
6729.077	6666.5	95.488
7164.835	3013.124	15.14
7025.075	16657.082	19.041
7357.846	14820.09	33.588
7795.441	20401.785	3.066
7911.291	15231.102	38.204
8007.402	17789.461	40.177
8927.759	20890.039	46.41
9460.964	5150.065	1.37
9542.704	18737.055	212.199
9790.711	8721.641	11.72
10777.18	4385.504	52.573
10814.149	6233.787	31.934
11338.859	19592.203	30.063
11986.067	2708.16	59.278
12871.157	12579.123	77.163
14066.809	24394.029	113.528
14797.289	5142.439	109.825
14729.728	16035.329	93.406
14917.615	23458.406	46.161
16379.105	27268.293	58.47
16894.814	5698.294	2.948
16885.787	14296.622	455.298
16810.68	25841.439	94.902
17512.67	8972.071	53.107
17971.521	4801.577	451.814
18053.164	25146.152	62.222
18500.092	10239.67	123.387
18793.908	22847.488	-9.519
19006.992	8207.533	126.698
19798.59	10092.328	64.195
20125.418	7211.05	154.295
20263.506	7944.245	130.918
21464.771	7163.07	135.695
22290.721	22328.795	29.459
22294.684	25465.447	95.011
22840.938	18196.422	12.799
23071.732	26107.184	46.306
23286.746	12576.968	143.471
24699.32	14313.737	34.141
25139.604	21275.357	81.39
26333.502	21857.75	4.879
4556.816	14696.78	31.948
4975.996	15512.652	92.362
5601.253	20079	7.08
6680.436	4578.803	270.291
6682.164	6637.71	117.569
6636.865	9762.812	164.403
7221.424	4023.499	54.568
7231.75	16976.771	73.961
7401.564	14804.436	53.131
8285.368	18966.924	1.639
8644.65	10746.117	122.116
8495.979	22487.957	81.555
8923.071	9316.156	16.837
8802.021	15708.976	65.461
9200.964	16472.701	14.596
11985.979	2682.417	43.209
12348.953	18342.266	-29.243
12474.758	4992.416	-35.879
12839.816	5769.081	49.936
13052.059	26925.244	7.785
14798.033	5145.776	51.915
14939.102	17841.639	51.789
15823.055	26132.482	20.596
16841.945	25853.07	39.573
16996.607	8258.802	19.11
18613.086	11376.21	-1.311
18985.594	8252.794	191.941
19208.385	17767.686	-7.503
20232.73	7974.407	60.416
21110.305	9375.981	155.448
21695.363	12913.171	84.65
21942.51	8386.989	51.305
22564.301	17242.887	-24.486
23466.748	18701.855	2.579
24035.293	11482.914	74.413
24121.719	23604.857	42.675
25133.217	15714.867	11.966
25234.416	20522.117	15.603
25828.549	12815.542	-20.045
26342.014	21859.213	15.222
26522.029	17121.723	89.081
27109.82	19171.115	-17.209
27272.08	17592.793	69.551
28433.924	22908.355	420.636
5599.872	20002.906	33.392
6611.302	7805.921	38.55
8145.039	4031.243	3.66
8277.062	18994.664	-5.666
